date,AAPL,AMD,AMZN,ASML,AVGO,BA,BAC,COST,CRM,CVX,GOOGL,INTC,JPM,LMT,META,MSFT,MU,NKE,NVDA,ORCL,QCOM,TSLA,TSM,WMT,XOM
2024-07-16,232.80335998535156,177.5500030517578,193.02000427246094,1049.995361328125,166.25331115722656,186.0500030517578,42.15604019165039,841.6560668945312,252.3968963623047,144.84909057617188,182.51271057128906,34.12353515625,205.92996215820312,444.5491943359375,486.5240783691406,442.5647277832031,126.71269226074219,69.37788391113281,126.15208435058594,140.02822875976562,200.8975830078125,256.55999755859375,181.37557983398438,68.70415496826172,108.6662368774414
2024-07-17,226.91436767578125,159.42999267578125,187.92999267578125,916.1841430664062,153.1006622314453,184.83999633789062,42.012752532958984,837.2142944335938,247.6551513671875,148.02572631835938,179.63490295410156,34.242774963378906,209.06295776367188,451.6551208496094,458.9093933105469,436.6575927734375,118.77140808105469,69.6256332397461,117.79584503173828,136.73886108398438,183.60989379882812,248.5,166.90765380859375,69.72504425048828,110.16455841064453
2024-07-18,222.25473022460938,155.77000427246094,183.75,908.408935546875,157.55685424804688,180.22999572753906,41.08613586425781,830.378173828125,243.84007263183594,148.7051239013672,176.33035278320312,34.65019226074219,202.42098999023438,451.5887145996094,472.677001953125,433.55633544921875,116.7339096069336,68.96815490722656,120.89073944091797,135.53114318847656,183.47573852539062,249.22999572753906,167.5608367919922,69.51889038085938,111.25086212158203
2024-07-19,222.3836212158203,151.5800018310547,183.1300048828125,880.1190795898438,154.4453582763672,179.6699981689453,40.981056213378906,829.151611328125,244.1161346435547,146.11605834960938,176.3006134033203,32.7721061706543,202.2281951904297,450.5640563964844,473.6107177734375,430.3468322753906,113.5633544921875,69.27307891845703,117.73595428466797,136.0515594482422,178.44467163085938,239.1999969482422,161.61380004882812,69.45018005371094,108.69432830810547
2024-07-22,222.03663635253906,155.8699951171875,182.5500030517578,925.2274169921875,158.08688354492188,178.89999389648438,40.40789031982422,838.342041015625,250.47457885742188,144.13296508789062,180.27992248535156,33.15964889526367,202.71018981933594,450.2509765625,484.14996337890625,436.0865478515625,114.57714080810547,71.33125305175781,123.33671569824219,137.6324005126953,186.83935546875,251.50999450683594,165.10403442382812,69.08698272705078,107.94515991210938
2024-07-23,223.07760620117188,154,186.41000366210938,916.9213256835938,160.7468719482422,186.47999572753906,40.51297378540039,842.9818115234375,252.42648315429688,141.47048950195312,180.3990020751953,32.7422981262207,202.7584228515625,475.5817565917969,485.43133544921875,437.967041015625,113.55342102050781,69.94007873535156,122.3882827758789,140.5191650390625,185.28692626953125,246.3800048828125,165.562255859375,69.3520278930664,106.20335388183594
2024-07-24,216.6631622314453,144.6300048828125,180.8300018310547,857.8843994140625,148.5463409423828,180.07000732421875,40.302818298339844,821.9197998046875,246.23556518554688,142.37022399902344,171.30911254882812,31.50017547607422,201.08102416992188,488.7783203125,458.1942138671875,422.2637634277344,109.60762786865234,67.73895263671875,114.06200408935547,136.2577362060547,173.51902770996094,215.99000549316406,155.79347229003906,69.30294036865234,107.7016830444336
2024-07-25,215.62220764160156,138.32000732421875,179.85000610351562,847.9367065429688,146.5047149658203,184.35000610351562,39.81563186645508,807.2091674804688,252.87994384765625,144.63792419433594,166.00003051757812,30.90395736694336,201.1581573486328,494.660400390625,450.3866271972656,411.92626953125,106.79487609863281,68.04387664794922,112.09524536132812,135.324951171875,168.07586669921875,220.25,156.26144409179688,68.73358917236328,109.96790313720703
2024-07-26,216.08816528320312,139.99000549316406,182.5,873.2579956054688,148.83096313476562,186.88999938964844,39.80607604980469,809.9929809570312,258.9820861816406,144.91336059570312,165.72215270996094,31.152381896972656,204.59963989257812,497.885986328125,462.5947265625,418.6899719238281,108.74293518066406,69.1396713256836,112.87395477294922,136.49337768554688,172.5415496826172,219.8000030517578,157.8798065185547,68.49800872802734,109.87425231933594
2024-07-29,216.36575317382812,139.75,183.1999969482422,857.307373046875,147.44699096679688,185.42999267578125,39.252017974853516,807.9719848632812,254.9205780029297,143.77491760253906,168.23280334472656,30.63566017150879,203.2596893310547,500.5803527832031,462.6046142578125,420.12738037109375,107.19243621826172,70.0830078125,111.40637969970703,135.80604553222656,171.1903839111328,232.10000610351562,155.99819946289062,68.34095764160156,108.72241973876953
2024-07-30,216.92092895507812,138.44000244140625,181.7100067138672,847.1541748046875,140.8706817626953,186.86000061035156,39.43351745605469,802.4934692382812,254.26995849609375,146.5016632080078,168.9869842529297,29.94007110595703,207.4434356689453,510.08642578125,460.1014099121094,416.3763427734375,101.93468475341797,70.81671142578125,103.55931854248047,133.21385192871094,159.97828674316406,222.6199951171875,150.66534423828125,67.9188461303711,110.660888671875
